Asset ID,Brand,Location,Name,Address 1,Address 2,Address 3,City,Zip Code,Private Tier,Province,Product Categories,Employees,Asset Type
64561,Adidas,China,ZHUCHENG HENGWEI CLOTHING CO.LTD,"EAST OF CHENJIAHUAYUAN VILLAGE, MIZHOU SUBDISTRICT, ZHUCHENG CITY, WEIFANG CITY, SHANDONG PROVINCE",(blank),(blank),WEIFANG CITY,262200,Tier 1 - Primary,Shandong,Apparel,16.0,Store
64603,Adidas,South Africa,Vimal Clothing Enterprise C.C.,"4 Fairways Avenue, Fairways Park, Mount Edgecombe",(blank),(blank),Durban,4301,Tier 1 - Primary,KwaZulu-Natal,Apparel,28.0,Store
64715,Reebok,China,"PUTIAN XIANGGUAN FOOTWARE CO., LTD","Hualin Industry Area, Chengxiang District",(blank),(blank),Putian,351139,Tier 1 - Primary,(blank),Footwear,300.0,Distribution Centre
64723,Reebok,China,GUANGDONG RONGCHENG SPORTS MANUFACTURE COMPANY LIMITED DONGGUAN CHANGPING FIRST BRANCH,No. 5 Su-Keng Industrial 2nd Road,"Su-Keng Village, Chang Ping Town",Chang Ping Town,Dongguan City,523577,Tier 1 - Primary,Guangdong,Gear,24.0,Store
64858,Adidas,China,"Ningbo Bridge Auslanbo Knitting, Co. Ltd. (New)","Bridge  industrial zone ,","500# guangwen road, ",shiqi town,Ningbo,315153,Tier 1 - Primary,Zhejiang,Accessories,33.0,Store
64871,Adidas,China,"Dongguan City Shuoke Plastic & Metal Production Co., LTD",DN-110 Jingshan No.3 Industrial Zone,Chashan Town,(blank),Dongguan,523399,Tier 1 - Primary,Guangdong,Accessories,4.0,Store
65410,Reebok,China,Guangzhou Panyu Dong Chong Chong Ming Glove Factory,"No. 43-5, Ji Xiang Wei Nan Street,",Dong Chong Town,Nansha District,Guangzhou,511453,Tier 1 - Primary,Guangdong,Apparel,34.0,Store
65843,Reebok,Thailand,"UNIVERSAL SPORTING GOODS (THAI) CO., LTD.","91/1 MOO1 SOI WATTHIEN-DAD, PETCHKASEM RD., BAN-MAI, SAMPHARN",(blank),(blank),Nakhonpathom,73110,Tier 1 - Primary,Nakhon Pathom,Accessories,10.0,Store
65846,Reebok,China,"XiaMen Yangli Clothing Co.Ltd [Itochu Fiber Trade (China) Co.,Ltd ]","No 152, TonganYuan, TongAn Industry",(blank),(blank),Xiamen,361000,Tier 1 - Primary,Fujian,Apparel,40.0,Store
65860,Adidas,China,"Zhejiang Bangjie Digital Knitting Share Co., Ltd","Zhennan Estate, Suxi town Yiwu .Zhejiang.China",(blank),(blank),Yiwu,322009,Tier 1 - Primary,Zhejiang,Apparel,85.0,Distribution Centre
65889,Reebok,China,"Tay Hsin (Nanhai, Foshan) Knitting Company Limited","No1. Shabu Wes Rd., Shabu Industrial District, ","Shachong, Lishui Town, Nanhai District, Foshan City.",Guangdong,Foshan,628244,Tier 1 - Primary,Guangdong,Accessories,31.0,Store
66032,Adidas,Canada,"KG Spray-Pak, Inc.",8001 Keele Street,(blank),(blank),Vaughan,L4K1Y8,Tier 1 - Primary,Ontario,Accessories,20.0,Store
66035,Reebok,Indonesia,PT Gistex,Jl Raya Bandung Cirebon Desa Sinarjati,RT 01 RW01,Dawuan,Majalengka,45453,Tier 1 - Primary,Jawa Barat,Apparel,214.0,Distribution Centre
66089,Adidas,Bangladesh,Kenpark Bangladesh Apparel (Pvt) Ltd [K-5],"Plot #14/23, Sector #2",Karnaphuli Export Processing Zone,(blank),Chittagong,4204,Tier 1 - Primary,Chittagong / Chattogram,Apparel,260.0,Distribution Centre
66218,Reebok,Honduras,POLYGRAPHIC,GREEN VALLEY INDUSTRIAL PARK,(blank),(blank),QUIMISTAN,,Tier 1 - Primary,Santa Barbara,Accessories,7.0,Store
66357,Reebok,China,"ZheJiang Hindar Optical Co., Ltd",518# JIGUANG RD LOUQIAO IND AREA OUHAI DISTRICT,(blank),(blank),Wenzhou,325000,Tier 1 - Primary,Zhejiang,Accessories,42.0,Store
66383,Adidas,United States,"Spirit Threads, LLC","11550 Plano Road, Suite 100",(blank),(blank),Dallas,75243,Tier 2 – Subcontractor,Texas,Apparel,2.0,Store
66497,Reebok,Italy,Gloria Srl,"Via Torino, 101",Leini,(blank),Torino,10040,Tier 1 - Primary,Piemonte,Apparel,1.0,Store
66566,Reebok,Indonesia,PT. Ricky Gunze,JL. Industry No.54,Tarikolot Citeureup,(blank),Bogor,16810,Tier 1 - Primary,Jawa Barat,Apparel,7.0,Store
66643,Adidas,Japan,"Eishin Co., Ltd Fukushima Factory",43-1 Izumisaki Bouzukubo,Izumisaki Mura,Nishishirakawagun,Fukushima,969-0101,Tier 1 - Primary,(blank),Accessories,7.0,Store
66662,Reebok,Bangladesh,Dada (Dhaka) Ltd.,"Holding #40, Village: Pagar, Joymot Khan Road"," Munnonagar, Pagar, Tongi",(blank),Gazipur,1710,Tier 1 - Primary,Dhaka,Apparel,214.0,Distribution Centre
66696,Reebok,Indonesia,PT. Greentex Indonesia Utama II (New),JL. RAYA BANJARAN KM. 16.5,DS. BATUKARUT ,KECAMATAN ARJASARI,Bandung,40379,Tier 1 - Primary,Jawa Barat,Apparel,32.0,Store
66728,Adidas,Argentina,Will Der S.A.,Cnel. Manuel Rosetti 3464,(blank),Olivos,Partido de Vicente Lopez,1636,Tier 1 - Primary,Buenos Aires,Apparel,4.0,Store
66775,Adidas,Pakistan,Capital Sports Corporation (Pvt) Ltd.,Village Kopra,Wazirabad Road,"Sambrial, Sialkot","Sambrial, Sialkot",51070,Tier 1 - Primary,Punjab,Gear,18.0,Store
66846,Reebok,Poland,Multi Packaging Solutions Tczew SP. Z.o.o.,ul. Malinowska 43,(blank),(blank),Tczew,83-100,Tier 1 - Primary,Pomorskie,Accessories,17.0,Store
67010,Adidas,"Korea, Republic of (South Korea)",TaeHyun Apparel (New),"#444-13, Shinwol-dong, YangChen-gu",(blank),(blank),Seoul,158 091,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,6.0,Store
67020,Adidas,China,"Zhuji Quanneng Knitting Co., Ltd.",NO22 Tianyuan Rd Lingshui Caota,(blank),(blank),ZhuJi,311812,Tier 1 - Primary,Zhejiang,Accessories,25.0,Store
67241,Adidas,Pakistan,Style Textile (PVT) Limited (Sundar),"Block No.A(Plot No.143), Block-B(Plot No 152-A)",Block-C(Plot No.154-A) & Block-D(Plot No.153-B),Sunder Industrial Estate,"Lahore, Punjab",53801,Tier 1 - Primary,Punjab,Apparel,399.0,Factory
67253,Reebok,Sri Lanka,Hirdaramani Garments Katunayake (pvt) Ltd (Cutting),"Ring Road 01, Export Process Zone",(blank),(blank),Katunayake,112,Tier 1 - Primary,Western,Apparel,10.0,Store
67309,Adidas,Brazil,Industria de Calí_ados Serrota LTDA,Rua Manuel Camilo Cruz,Serrota,(blank),Pentecoste,0,Tier 2 – Subcontractor,Ceara,Footwear,18.0,Store
67328,Adidas,United States,FIEBING COMPANY INC,516 S 2ND ST,(blank),(blank),MILWAUKEE,(blank),Tier 1 - Primary,(blank),Accessories,4.0,Store
67355,Adidas,China,Wanguo(Qingyuan) footwear Ltd,"Qingyuan Nation Industrial Park,", Lianzhou city,(blank),Qingyuan ,513400,Tier 2 – Subcontractor,Guangdong,Footwear,60.0,Distribution Centre
67412,Adidas,"Korea, Republic of (South Korea)",YUJIN TEXTILE CO.,"260-1,Sungsu-2Ga 1Dong",Sungdong-Gu,(blank),Seoul,4785,Tier 1 - Primary,Soul-t'ukpyolsi,Apparel,2.0,Store
67414,Reebok,Japan,YUI KOUBOU CO. LTD,497-6 Yamanokami Machi,(blank),(blank),Ota-Shi,379-2302 ,Tier 1 - Primary,Gunma,Apparel,1.0,Store
67454,Reebok,India,JVS SPORTING GOODS,B-9,"Sports Goods Complex , Delhi Road",(blank),Meerut,250001,Tier 1 - Primary,Uttar Pradesh,Accessories,9.0,Store
68018,Reebok,China,"DADA WUXI Accessories Co.,Ltd","No.33,Deng Street,Hongdon Village,Gushan Town",(blank),(blank),Jiangyin,214400,Tier 1 - Primary,Jiangsu,Apparel,3.0,Store
68061,Adidas,China,"Fujian Pageone Garments Co., Ltd",Chigang Overseas Chinese Economic Development Zone,(blank),(blank),Putian ,351117,Tier 1 - Primary,Fujian,Apparel,25.0,Store
68089,Adidas,United States,Stone Age Equipment,1411 West State Street,(blank),(blank),Redlands,92373,Tier 1 - Primary,California,Accessories,1.0,Store
68091,Adidas,Italy,Point Tricot srl,Via Dei Tigli 16,(blank),(blank),Osimo,60027,Tier 1 - Primary,(blank),Apparel,3.0,Store
68248,Reebok,Spain,"GRAFOPACK, S.A.","Ctra. N-II, Km. 557",(blank),(blank),Odena,8711,Tier 1 - Primary,(blank),Accessories,13.0,Store
68287,Reebok,China,"Ningbo Auning Clothing Co., Ltd. ","Building 3, No. 99 Baining St. ",Ailiu Industrial Park ,"Jiangdong, Ningbo ",Ningbo,313040,Tier 1 - Primary,Zhejiang,Apparel,10.0,Store
68289,Reebok,Cambodia,Hulu Garment Co ltd,"Phum Chak Chrouk, Sangkat Samrong Kram,","Khan Dangkor, Phnom Penh,",Kingdon Of Cambodia,Phnom Penh,12400,Tier 1 - Primary,(blank),Apparel,105.0,Distribution Centre
68297,Adidas,Vietnam,DOMEX (QUANG NAM) COMPANY LIMITED,"Lot B/B1, ","Ha Lam Industrial Group, ","Binh Phuc Commune, Duoc Market",Thang Binh District,51000,Tier 1 - Primary,Quang Nam,Apparel,98.0,Distribution Centre
68307,Reebok,Vietnam,Seyang Vietnam Corporation,"PLOT NO.54-IN SMALL SCALE INDUSTRY COMPLEX,","TRADE VILLAGE, NHAT TAN COMMUNE",(blank),Kimbang District,700635492,Tier 1 - Primary,Ha Nam,Apparel,56.0,Distribution Centre
68434,Reebok,Myanmar,United Knitting (Myanmar) Co. Ltd,Industrial Zone No. 3,No. 43 Hlain Tharyar Township,(blank),Yangon,11401,Tier 1 - Primary,Yangon,"Accessories, Apparel",32.0,Store
68449,Reebok,Spain,"Sampling Innovations Europe, S.L.","C/ Placa nova, 1",(blank),(blank),Santa Perpetua de la Mogoda,8202,Tier 1 - Primary,(blank),Accessories,1.0,Store
68523,Adidas,Brazil,Ranee Indústria e Comércio Ltda - Saudades,"Rua Marcilio Dias, 163 Centro",(blank),(blank),Saudades,89868000,Tier 1 - Primary,Santa Catarina,Apparel,3.0,Store
68647,Adidas,Vietnam,"HIMARU BEN TRE CO., LTD","Tinh lo 883, EI-1 Block",Giao Long Industrial Park in 2nd Stages,"An Phuoc Village, Chau Thanh District",Ben Tre,930000,Tier 1 - Primary,Ben Tre,Accessories,44.0,Store
68676,Adidas,"Korea, Republic of (South Korea)",SAMWOO CO,"147, IBIZ TOWER 1106, Seongsoo2-Ga",Seongdong-gu,(blank),Seoul,133 120,Tier 1 - Primary,Soul-t'ukpyolsi,Accessories,0.0,Store
68746,Adidas,Vietnam,Thuan Phuong Embroideries Garments Company Limited Binh Chanh Factory,"D15/8 Dinh Duc Thien, Hamlet 4, Binh Chanh Commune, Binh Chanh District",(blank),(blank),Ho Chi Minh,70000,Tier 1 - Primary,Thanh pho Ho Chi Minh,Apparel,141.0,Distribution Centre
68844,Adidas,Brazil,Ranee Industria e Comercio Ltda. 3 (Campo Erê),"Rua 31 de março, S/N",(blank),(blank),Campo Ere,89980000,Tier 1 - Primary,Rio Grande do Sul,Apparel,43.0,Store
68847,Adidas,Cambodia,"PILOT KNIT SPORT WEAR (CAMBODIA) CO., LTD","Building 1, Vattanac II Industrial Park","Highway No.3,  ","Sangkat  Krang  Pongror,  Khan  Dangkor",Phnom Penh,12412,Tier 1 - Primary,Phnom Penh,Apparel,44.0,Store
68886,Adidas,Vietnam,"Tuntex Soc Trang Viet Nam Co., Ltd","Lot H, An Nghiep Industrial zone",An Hiep commune,Chau Thanh district,Soc Trang,950000,Tier 1 - Primary,Soc Trang,Apparel,146.0,Distribution Centre
68991,Adidas,Indonesia,PT Bintang Indokarya Gemilang,Jl. Raya Cendrawasih KM 20,Desa Tengguli No. 06,Kecamatan Tanjung Kabupaten Brebes,Brebes,52254,Tier 1 - Primary,Jawa Tengah,Footwear,289.0,Distribution Centre
69055,Adidas,Myanmar,"Thong Thai Textile (Myanmar) Co.,Ltd","175 Pan Be Kaung Mg Khet Street ,",Hliang Thar Yar  Zone (1),(blank),Hliang Thar Yar Township,11401,Tier 1 - Primary,Yangon,Apparel,54.0,Distribution Centre
69179,Reebok,Poland,TOMADEX SC,WARSZAWSKA 69A,(blank),(blank),ALEKSANDROW LODZKI,95-070,Tier 1 - Primary,Lodz,Apparel,7.0,Store
69183,Reebok,China,JIANGXI NEW STAR ENTERPRISE CO LTD.,"Wanxin Management Area, ",Pingxiang Economic Development Zone,(blank),Pingxiang,337000,Tier 1 - Primary,Jiangxi,Footwear,78.0,Distribution Centre
69241,Reebok,Spain,"Industrias Químicas Perlacos, S.L.","c/ Berlin, 33 - Pol. Ind.",(blank),(blank),Torres de la Alameda,28813,Tier 1 - Primary,Madrid,Accessories,2.0,Store
69298,Reebok,China,"Lexi (Ningbo) Garment Co., Ltd.",Panhuo Inudstrial Zone,Sonjiang Road ,"Ningbo, Zhejiang ",Ningbo ,315100,Tier 1 - Primary,Zhejiang,Apparel,34.0,Store
69392,Adidas,China,"Dongguan Hechang Bags&Leather Goods,Co Ltd","The 2nd Industrial Zone, Xinnan Village,Qishi Town, Dongguan Guangdong Province.",(blank),(blank),Dongguan,523500,Tier 1 - Primary,Guangdong,Accessories,15.0,Store
69431,Reebok,China,Dongguan Bin Bin Fashion Co Ltd,49 ZhongXing Road,"Renzhonggang Industrial Zone, BeiZha",Hu Men Town,Dongguan,523900,Tier 1 - Primary,Guangdong,Apparel,25.0,Store
69446,Reebok,Thailand,"Thai Daizo Aerosol Co.,Ltd.",700/372 Moo 6,Tambol Nongmaidaeng,(blank),Amphur Muang,20000,Tier 1 - Primary,Chon Buri,Accessories,56.0,Distribution Centre
69610,Adidas,China,"HYOWON Shoe Manufacturing (Dalian) Co., Ltd","Lingqianwei, Xingda Street,",Zhuanghe,(blank),Dalian,116400,Tier 2 – Subcontractor,Liaoning,Footwear,18.0,Store
69633,Adidas,China,Quanzhou Xingzhu Shoes Material Co. Ltd.,Jin jiang Economic Development Zone,(blank),(blank),Quanzhou,362200,Tier 2 – Subcontractor,Fujian,Footwear,176.0,Distribution Centre
69852,Reebok,China,Worthpak Manufacturing Limited,Shanbaotan Industrial Zone,Shipai Town,(blank),Donguan City,523335,Tier 2 – Subcontractor,Guangdong,Accessories,30.0,Store
69867,Adidas,United Kingdom,ExcelPress Ltd,"Unit 7 Wimsey Way, Alfreton Trading Estate","Somercotes, Alfreton",Derbyshire,Derbyshire,DE55 4LS,Tier 1 - Primary,England,Apparel,12.0,Store
69990,Reebok,China,Hangzhou Xuanbo Fitness Equipment Co Ltd,"No 8,RD 05,Dongzhou Industry Zone, ",Fuyang District,(blank),Hangzhou,311401,Tier 1 - Primary,Zhejiang,Gear,12.0,Store
70056,Adidas,Mauritius,RT KNITS LTD,PEUPLIERS AVENUE,(blank),(blank),POINTE AUX SABLES,11123,Tier 1 - Primary,(blank),Apparel,199.0,Distribution Centre
70113,Adidas,China,"Hangzhou De Licacy textile., co.,Ltd.","NO.15, 14th street, Hangzhou economic & technological",(blank),(blank),Hangzhou,310018,Tier 1 - Primary,(blank),Apparel,90.0,Distribution Centre
70139,Adidas,United States,"Southland Graphics Apparel, LLC","1230 Samples Industrial Drive, 57E 100-200",(blank),(blank),Cumming,30041,Tier 2 – Subcontractor,Georgia,Apparel,1.0,Store
70164,Adidas,Myanmar,"Tsang Yih Co., Ltd.","Plot No. X3/X4/X5/X6, ",Myay Taing Block No. 20,Anawyahtar Industrial Zone ,Hlaing Thar Yar Township,11401,Tier 1 - Primary,Yangon,Footwear,60.0,Distribution Centre
70373,Adidas,El Salvador,SUPERTEX LOURDES S.A. DE C.V.,KM 26.10 Carretera Panamericana,"Intercomplex Industrial Park, Block A.",(blank),San Juan Opico,,Tier 1 - Primary,La Libertad,Apparel,85.0,Distribution Centre
70394,Adidas,Myanmar,Myanmar Pou Chen Company Limited,"No.112/121, No.4 High Way Road, ",Thardu Kan Industrial Zone,Shwe Pyi Thar Township,Yangon,11411,Tier 1 - Primary,Yangon,Footwear,473.0,Factory
70420,Reebok,Italy,Alialux Srl,Via Napoli 42,(blank),(blank),Angera,21021,Tier 1 - Primary,Lombardia,Accessories,3.0,Store
70740,Adidas,Argentina,Calcotrans S.R.L.,EC Villegas 2288 ( calle 47 ),Villa Maipu - San Martin - B 1650 LLT,(blank),Buenos Aires,0,Tier 2 – Subcontractor,Buenos Aires,Apparel,2.0,Store
70770,Adidas,United States,RJ Liebe Company,582 Goddard Ave,(blank),(blank),Chesterfield,63005,Tier 2 – Subcontractor,Montana,Apparel,8.0,Store
70785,Reebok,Pakistan,Masood Textile Mills (Eagle Div.),"Kohinoor Mills Jaranwala Road,",(blank),(blank),Faisalabad,38000,Tier 1 - Primary,Punjab,Apparel,247.0,Distribution Centre
70839,Reebok,"Korea, Republic of (South Korea)",Skan,#522-5 Yonghyun Dong,(blank),(blank),Uijeong Bu City,480-859,Tier 1 - Primary,Kyonggi-do,Accessories,8.0,Store
70841,Reebok,"Korea, Republic of (South Korea)",Leaders ENG,"#71-24 Samjung Dong, Ojung Gu",(blank),(blank),Bucheon City,410-834,Tier 1 - Primary,Kyonggi-do,Accessories,3.0,Store
70867,Reebok,China,BAOJI HAWK IND. & TRADE CO. LTD,No. 17 Chencang Middle Road,"Chencang District,Baoji City,   ",(blank),Baoji ,721300,Tier 1 - Primary,Shanxi,Gear,20.0,Store
70872,Reebok,China,"NANTONG RENAISSANCE ACCESSORIES CO.,LTD.","No. 98 Xingyuan Nan Road,",Xiayuan Town,Rugao (Shi),Nantong,226543,Tier 1 - Primary,Jiangsu,Apparel,10.0,Store
70873,Reebok,China,"SUZHOU  HAOLILAI GARMENT CO.,LTD","NO.5-1, YOU XIANG ROAD",WUZHONG DISTRICT,(blank),SUZHOU,215104,Tier 1 - Primary,Jiangsu,Apparel,10.0,Store
71079,Adidas,Pakistan,Challenge Apparels Limited,Rachna Town 2,Satyana Road,(blank),Faisalabad,38000,Tier 1 - Primary,Punjab,Apparel,110.0,Distribution Centre
71140,Reebok,Russia,JSC Arnest,"Kombinatskaya str, 6",(blank),(blank),Nevinnomyssk,357107,Tier 1 - Primary,Stavropol'skiy,Accessories,120.0,Distribution Centre
71169,Adidas,Turkey,Turkuaz Tekstil San. ve Tic. A.Ş. ,Akçeşme Mahallesi 2053 Sokak No.3 Merkez Efendi,(blank),(blank),Denizli,20020,Tier 1 - Primary,Denizli,Accessories,26.0,Store
71190,Adidas,Vietnam,"HWASEUNG VINA CO., LTD - Nhon Trach Branch",Street No. 3,Nhon Trach Industrial Zone 1,Nhon Trach District,Dong Nai,815800,Tier 1 - Primary,Dong Nai,Footwear,300.0,Distribution Centre
71334,Adidas,India,Aryan Apparels Pvt. Ltd. (Plot No. 109),Plot No. 109 Sec-04 IMT Manesar,(blank),(blank),Gurgaon,122050,Tier 1 - Primary,Haryana,Apparel,7.0,Store
71350,Adidas,Vietnam,WORLDON (VIET NAM) COMPANY LIMITED,"Lot D1, Road D4, Dong Nam IP, Hoa Phu commune, ",Cu Chi district,(blank),Ho Chi Minh,733030,Tier 1 - Primary,(blank),Apparel,567.0,Factory
71379,Adidas,India,Jeans Knit Private Limited (Flat Knits Sweater Unit),"Plot No.SW 9 & 10,  Apparel Park,","Industrial Area, Arehalli, Guddadahalli Village, ","Doddaballapura Taluk, ",Bangalore Rural District ,561203,Tier 1 - Primary,Karnataka,Apparel,154.0,Distribution Centre
71413,Reebok,Taiwan,Sunever Eyewear Co LTD,"42, Lane 220, SEC.2 Gongxue RD.",Annan District,(blank),Tainan City,70947,Tier 1 - Primary,(blank),Accessories,10.0,Store
71427,Adidas,China,"Young Sporting Goods (Suzhou) Co., Ltd.",No.498 ChangAn Road,Wujiang Economic & Technological Development Zone,(blank),SuZhou,215200,Tier 1 - Primary,Jiangsu,Accessories,51.0,Distribution Centre
71511,Adidas,China,"Qingdao Bright Garment Co., Ltd.","57 Shuyundong Road, Unit 2-401, Chengyang",(blank),(blank),Qingdao,266107,Tier 1 - Primary,Shandong,Apparel,2.0,Store
71665,Adidas,"Korea, Republic of (South Korea)","J.Fashion Co., Ltd.",Godong-ro 37,(blank),(blank),Iksan,570963,Tier 1 - Primary,Cholla-bukto,Accessories,3.0,Store
71687,Reebok,China,Nan Jing Gather Europe Headwear Manufacture Co. Ltd.,ROOM 402,NO.16 FENGHUI AVENUE,YUHUA ECONOMIC DEVELOPMENT ZONE,Nanjing,210039,Tier 1 - Primary,Jiangsu,Apparel,2.0,Store
71714,Reebok,United States,"Hydro Graphics, Inc.",705 S. Springbrook Rd. Suite A100,(blank),(blank),Newberg,97132,Tier 1 - Primary,Oregon,Gear,4.0,Store
71731,Adidas,China,Fuzhou  HuiFu  Shoes Made  Co.LTD,Xianzhi Street NO.42,Huitou Industrial subdistrict,Mawei,Fuzhou,350014,Tier 2 – Subcontractor,Fujian,Footwear,30.0,Store
71749,Adidas,Japan,"KANKO APPAREL CO.,LTD. HAKUTA FACTORY","101-1, Shimojunenbata, hakuta shou",(blank),(blank),Yasugi,692-0326,Tier 1 - Primary,Shimane,Apparel,4.0,Store
71790,Reebok,Japan,"Seed Co.,Ltd.","3-5-25 Uchindai-cho, ",(blank),(blank),Miyakojima-ku,534-0013,Tier 1 - Primary,Osaka,Accessories,7.0,Store
71791,Reebok,Japan,"Totsuya Echo Co.,ltd.",13-2 Sasame Kita-machi,(blank),(blank),Toda,335-0033,Tier 1 - Primary,Saitama,Accessories,11.0,Store
71792,Adidas,Japan,"Mitsubishi Pencil Co.,Ltd. Gunma Factory","1091, Tateishi",(blank),(blank),Fujioka,375-8051,Tier 1 - Primary,Gunma,Accessories,25.0,Store
71794,Reebok,Japan,"Yamagata Mitsubishi Pencil Precision Co.,ltd.","4026-1, kamikomatsu",(blank),(blank),kawanishi-machi,999-0121,Tier 1 - Primary,Yamagata,Accessories,33.0,Store
71795,Reebok,Japan,"Syuyusya Co.,Ltd.","5-1-10, shinozaki-machi",(blank),(blank),Edogawa-ku,133-0061,Tier 1 - Primary,Tokyo,Accessories,0.0,Store
71814,Adidas,Vietnam,"LEXCO CO., LTD.",street number 10,"factory 22&23, Long Thanh IZ",(blank),Long Thanh,71000,Tier 2 – Subcontractor,Dong Nai,Accessories,49.0,Store
71824,Reebok,Thailand,"Nan Yang Garment Co., Ltd. 3","168,170,172 Moo1,Phetkasem Rd.,",(blank),(blank),Sampran,73110,Tier 1 - Primary,Nakhon Pathom,Apparel,26.0,Store
71836,Reebok,Haiti,Val d'Or Apparel Manufacturing Haiti S.A (aka Valdor),Rue Pierre Paul Tabarre 27,Croix Des Bouquets,(blank),PORT-AU-PRINCE,HT6110,Tier 1 - Primary,Ouest,Apparel,141.0,Distribution Centre
71857,Reebok,Vietnam,"Jasan socks Vietnam Co., LTD","No.2, Road 17, Vsip Hai Phong Township, "," Industrial & Service Park, Thuy Trieu ward,",Thuy Nguyen district,Hai Phong city,180000,Tier 1 - Primary,Thanh Pho Hai Phong,Accessories,120.0,Distribution Centre
71890,Reebok,Pakistan,XPRO Sportswear PVT. LLC.,"Near Catholic Church, AADHA, Daska Road",(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Apparel,4.0,Store
71891,Reebok,China,K-pack Company Ltd,3rd Building No.3 ,Industrial Zone,"Tiantou, Hengli Town",Dongguan,523478,Tier 2 – Subcontractor,Guangdong,Accessories,15.0,Store
71893,Reebok,Romania,S.C. PROGRESS S.A.,"STREET:FANTANII,27A,",(blank),(blank),"Brasov,",500482,Tier 1 - Primary,(blank),Footwear,12.0,Store
71904,Reebok,China,Zhejiang Arcana Power Sports Tech Co Ltd,Nr 618 Xinxing Avenue ,"Zonghan,Emerging Industrial Area",Cixi,Cixi,515000,Tier 1 - Primary,Zhejiang,Gear,83.0,Distribution Centre
71907,Reebok,Indonesia,PT. Kanindo Makmur Jaya,"Jl. Raya Jepara Kudus KM 19,","Ds. Pendosawalan,",Kecamatan Kalinyamatan,Kabupaten Jepara,59462,Tier 1 - Primary,Jawa Tengah,Accessories,544.0,Factory
71936,Adidas,China,Apache Footwear Ltd Jin Tan Branch Company,"Shangwan Village, Dawanggang, Jintan Town, Qingxing District",(blank),(blank),Qingyuan,511885,Tier 1 - Primary,Guangdong,Footwear,323.0,Distribution Centre
72026,Adidas,Spain,VIDRERES 2000 S.L.,POLIGONO INDIUSTRIAL  CA PATALINA,CALLE FONT DE LA MINA Nº3,MALGRAT DE MAR ,BARCELONA ,8380,Tier 1 - Primary,Catalunya,Apparel,0.0,Store
72159,Reebok,Japan,"Kokuyo Product Shiga Co.,Ltd.",312 Kamikano,(blank),(blank),Aisho-cho Echi-gun,529-1203,Tier 1 - Primary,Shiga,Accessories,17.0,Store
72289,Adidas,Vietnam,Apache Footwear Vietnam Company Limited,Lot 79,"Long giang Industrial Park,","Tan Lap 1 Commune, Tan Phuoc District",Tien Giang,860000,Tier 1 - Primary,Tien Giang,Footwear,240.0,Distribution Centre
72308,Reebok,Dominican Republic,Universal Athletics,Avenoda Maximo Gomez,Zona Franca La Ameria,San Cristobal,Zona Franca La Ameria,,Tier 1 - Primary,San Cristobal,Apparel,27.0,Store
72312,Adidas,"Korea, Republic of (South Korea)","YOU YOUNG CO.,LTD","371,  ANAJI-RO, GYEYANG-GU",(blank),(blank),Inchon,21104,Tier 1 - Primary,Inch'on-gwangyoksi,Apparel,3.0,Store
72355,Adidas,Honduras,"Gildan Honduras Distribution, S. de R.L.    ","  Zoli Gildan Choloma Textiles, S.A., ","Contiguo a Zip San Miguel VI, Rio Nance ",15.5Km Carretera a Pue,"Rio Nance, Choloma     ",,Tier 1 - Primary,Cortes,Apparel,52.0,Distribution Centre
72357,Adidas,China,Framas China Ltd(Fuzhou),Lianhuang Road,Xiashan Village,Aojiang Town,Fuzhou,350500,Tier 2 – Subcontractor,Fujian,Footwear,55.0,Distribution Centre
72499,Adidas,Myanmar,"Bago Sports Gloves Co., Ltd",Bago- Tite Kyi Road Plot-32,Foreign Industrial Area, Nyang Inn Village ,Bago,8017,Tier 1 - Primary,Bago,Accessories,40.0,Store
72544,Reebok,China,Hengdian Lucheng Knitting Garment Factory,"No.9, Changsheng Road, Hengdian Town, Dongyang City, 322118",(blank),(blank),Dongyang City,322118,Tier 1 - Primary,Zhejiang,Apparel,9.0,Store
72697,Adidas,Argentina,R.A. Intertrading S.A. (Aquino),Aquino 6077,(blank),(blank),buenos aires ,1439,Tier 1 - Primary,Ciudad Autonoma de Buenos Aires,Apparel,82.0,Distribution Centre
72738,Reebok,China,"Lianyungang Uidea  Industry Co.,Ltd","A8 building, small-sized  enterprise park, West area","Economic development  district, Donghai",(blank),Lianyungang,222300,Tier 1 - Primary,Jiangsu,Apparel,8.0,Store
72740,Adidas,United States,Junk Brands,1004 NW 11th Street,(blank),(blank),Bentonville,72712,Tier 1 - Primary,Arkansas,Accessories,3.0,Store
72745,Adidas,India,LAKHANI FOOTWEAR PVT.LTD. PLANT II,"Plot N0.11, Sector-11, IIE,",SIDCUL,(blank),HARIDWAR,249403,Tier 1 - Primary,Uttarakhand,Footwear,65.0,Distribution Centre
72786,Adidas,China,"Chaoyang Huahai Industry and Trade Co.,Ltd (New)",Culture road five section of no. 103,Longcheng Distrct,(blank),Chaoyang,122000,Tier 1 - Primary,Liaoning,Apparel,38.0,Store
72792,Adidas,United States,"Douglas Keeffe Graphic Design, LLC ","103 Douglas Court, Suite 6",(blank),(blank),Sterling,20166,Tier 1 - Primary,Virginia,Apparel,2.0,Store
